pdb_id,resolution,year,pKd,binding_raw
4alg,1.6,2012,6.301029995663981,IC50=0.50uM
5ih5,2.25,2016,6.301029995663981,IC50=0.5uM
4kio,2.18,2013,6.300162274132754,IC50=0.501uM
5ml0,1.64,2017,6.300162274132754,IC50=501nM
2fda,2.0,2006,6.29929628285498,IC50=0.502uM
6hu3,1.66,2018,6.297569463554475,IC50=504nM
1c7e,2.25,2000,6.296708621881338,Kd=505nM
6e4v,2.0,2019,6.294136287716081,Kd=508nM
5za8,1.9,2018,6.294136287716081,Ki=508nM
4hze,1.6,2013,6.293282217663241,IC50=509nM
2xyt,2.05,2011,6.293111605018383,Ki=509.2nM
4y2x,2.5,2015,6.292429823902063,IC50=0.51uM
6bjo,1.75,2018,6.292429823902063,IC50=0.51uM
3v2q,2.2,2013,6.292429823902063,Kd=0.51uM
3vhv,1.35,2011,6.292429823902063,IC50=510nM
6ekn,1.2,2018,6.292429823902063,IC50=510nM
3g3n,2.4,2009,6.292429823902063,IC50=0.51uM
5t2t,1.97,2017,6.292429823902063,Kd=0.51uM
6cbh,2.0,2018,6.292429823902063,Ki=0.51uM
4lj5,2.4,2014,6.292429823902063,Kd=0.51uM
4d8z,2.2,2012,6.292429823902063,Kd=0.51uM
4n7u,1.46,2014,6.292429823902063,Kd=0.51uM
4n84,2.5,2014,6.292429823902063,Kd=0.51uM
2ael,2.5,2005,6.292429823902063,Ki=0.51uM
1yyr,2.5,2005,6.292429823902063,Ki=0.51uM
4cfw,2.45,2013,6.292429823902063,IC50=0.51uM
5ap7,2.45,2015,6.292429823902063,IC50=510nM
4h3a,1.98,2012,6.292429823902063,IC50=0.51uM
5vqy,2.35,2017,6.292429823902063,IC50=0.51uM
4jju,1.91,2013,6.292429823902063,IC50=0.51uM
5gut,2.1,2017,6.292429823902063,Kd=0.51uM
5vsc,1.4,2017,6.292429823902063,Kd=510nM
6j81,1.8,2019,6.292429823902063,Kd=0.51uM
4wj5,1.65,2014,6.292429823902063,IC50=0.51uM
6inm,2.0,2019,6.292429823902063,IC50=0.51uM
6u5m,1.8,2019,6.291579099865287,Kd=0.511uM
3h8b,1.8,2009,6.291579099865287,Ki=0.511uM
3f48,1.9,2008,6.29073003902417,Kd=512nM
4r06,2.22,2016,6.289882634888183,Kd=513nM
6elo,1.8,2018,6.289036881004725,Kd=514nM
6o57,1.71,2019,6.289036881004725,Ki=514nM
6o5a,1.67,2019,6.289036881004725,Ki=514nM
5ix0,1.72,2016,6.284832642151542,Ki=0.519uM
3p7a,2.31,2011,6.2839966563652006,IC50=0.52uM
5w6o,2.35,2018,6.2839966563652006,IC50=520nM
1w3l,1.04,2004,6.2839966563652006,Ki=0.52uM
4abu,1.86,2012,6.2839966563652006,IC50=0.52uM
2gfd,2.3,2007,6.2839966563652006,Kd=0.52uM
4rd6,1.94,2015,6.2839966563652006,Kd=0.52uM
4q99,1.5,2015,6.2839966563652006,Ki=0.52uM
1mqg,2.15,2003,6.2839966563652006,IC50=0.52uM
5nz4,1.36,2018,6.2839966563652006,Kd=520nM
2viv,1.72,2008,6.2839966563652006,IC50=520nM
2wo8,2.0,2009,6.2839966563652006,IC50=0.52uM
4bgk,2.18,2014,6.2839966563652006,IC50=520nM
6afj,1.48,2018,6.2839966563652006,Kd=0.52uM
3rk9,1.85,2012,6.2839966563652006,IC50=0.52uM
4jfv,1.88,2013,6.2839966563652006,Ki=0.52uM
5bnr,1.89,2016,6.275724130399211,IC50=0.53uM
5dxb,2.08,2016,6.275724130399211,Kd=530nM
1g6g,1.6,2000,6.275724130399211,Kd=530nM
6bgu,1.68,2018,6.275724130399211,Kd=0.53uM
5ia1,2.04,2016,6.275724130399211,Kd=530nM
3v0p,1.9,2013,6.275724130399211,Ki=0.53uM
2hai,1.58,2006,6.275724130399211,IC50=0.53uM
2wu7,2.25,2009,6.275724130399211,IC50=530nM
5lz7,2.1,2016,6.275724130399211,Kd=0.53uM
5t1k,2.48,2016,6.275724130399211,Kd=0.53uM
3wnr,2.01,2014,6.275724130399211,IC50=0.53uM
5i86,1.05,2016,6.275724130399211,IC50=0.53uM
3ioi,1.45,2010,6.275724130399211,Ki=0.53uM
1gui,1.9,2002,6.275724130399211,Kd=0.53uM
3wnt,2.07,2014,6.275724130399211,IC50=0.53uM
4djw,1.9,2012,6.275724130399211,Ki=0.53uM
3opp,1.8,2011,6.275724130399211,Ki=0.53uM
4zb6,1.8,2015,6.275724130399211,Kd=0.53uM
2aog,1.1,2006,6.275724130399211,Ki=0.53uM
3bfu,1.95,2008,6.274905478918531,Ki=531nM
6ugr,1.31,2019,6.2727841790915075,Ki=533.6nM
2j94,2.1,2007,6.272458742971444,Ki=534nM
1inq,2.2,2002,6.268411234813262,IC50=539nM
6n83,2.0,2019,6.267606240177032,IC50=0.54uM
4r4i,1.4,2014,6.267606240177032,Kd=0.54uM
4q3r,2.17,2014,6.267606240177032,Kd=0.54uM
2nxl,2.0,2007,6.267606240177032,Kd=0.54uM
5arf,1.92,2016,6.267606240177032,Kd=540nM
4uhg,1.7,2016,6.267606240177032,IC50=540nM
3rbq,2.0,2011,6.267606240177032,Kd=0.54uM
5zys,1.78,2019,6.267606240177032,Kd=0.54uM
3pka,1.25,2011,6.267606240177032,IC50=540nM
5jiy,1.48,2016,6.267606240177032,IC50=0.54uM
1pbq,1.9,2003,6.267606240177032,Ki=0.54uM
4gb9,2.44,2012,6.267606240177032,IC50=540nM
3wix,1.9,2013,6.267606240177032,IC50=0.54uM
4wvs,2.09,2015,6.267606240177032,IC50=0.54uM
4f0c,1.9,2013,6.267606240177032,Kd=0.54uM
3rx5,1.99,2011,6.267606240177032,Ki=540nM
4ewr,1.5,2012,6.266802734893431,Kd=541nM
6f1n,2.09,2018,6.262012673666569,Kd=547nM
3rhk,1.94,2011,6.261219441515631,IC50=548nM
4ua8,1.54,2014,6.259637310505756,Kd=550nM
4wiv,1.56,2014,6.259637310505756,Kd=550nM
1oyn,2.0,2003,6.259637310505756,IC50=0.55uM
4r4t,1.28,2014,6.259637310505756,Kd=0.55uM
2hdx,2.35,2006,6.259637310505756,Kd=0.55uM
1wcq,2.1,2005,6.259637310505756,Ki=0.55uM
4n7y,2.16,2014,6.259637310505756,Kd=0.55uM
3ux0,1.75,2013,6.259637310505756,Kd=0.55uM
3oap,2.05,2010,6.259637310505756,Kd=0.55uM
2ql7,2.4,2007,6.259637310505756,Ki=550nM
5oku,2.07,2017,6.259637310505756,Kd=0.55uM
3bgz,2.4,2007,6.259637310505756,Ki=0.55uM
4m3g,2.3,2014,6.259637310505756,IC50=0.55uM
4bfz,2.1,2013,6.259637310505756,IC50=0.55uM
2ok1,2.4,2007,6.259637310505756,Ki=0.55uM
5fpu,2.24,2016,6.259637310505756,IC50=0.55uM
4au8,1.9,2013,6.258848401148215,IC50=551nM
5cxz,1.7,2015,6.2580609222708015,IC50=552nM
3su4,2.25,2012,6.2564902352715706,Ki=554nM
4ib5,2.2,2013,6.252067971963457,Kd=559.67nM
4c35,2.19,2013,6.251811972993799,IC50=0.56uM
3wqm,2.1,2014,6.251811972993799,Kd=560nM
1ykr,1.8,2006,6.251811972993799,IC50=0.56uM
4r3b,1.37,2015,6.251811972993799,Ki=0.56uM
1ke5,2.2,2002,6.251811972993799,IC50=560nM
4mcc,1.95,2013,6.251811972993799,IC50=0.56uM
2q93,1.6,2008,6.251811972993799,IC50=0.56uM
3rf4,1.8,2011,6.251811972993799,Ki=0.56uM
5id1,2.49,2016,6.251811972993799,Kd=560nM
6czi,2.3,2018,6.251811972993799,Kd=0.56uM
1wzy,2.5,2005,6.251811972993799,IC50=0.56uM
3q5h,2.16,2011,6.251811972993799,IC50=0.56uM
6o3x,1.99,2019,6.251811972993799,Kd=0.56uM
5vqi,2.5,2017,6.251811972993799,Kd=0.56uM
1zky,2.25,2006,6.251811972993799,Ki=560nM
3th8,2.11,2012,6.251811972993799,IC50=560nM
4inh,1.7,2013,6.251811972993799,Ki=0.56uM
4m3e,2.11,2014,6.251811972993799,IC50=0.56uM
2zdn,1.98,2008,6.250263684430939,Kd=562nM
3ans,1.98,2011,6.247951552180561,IC50=565nM
4y29,1.98,2015,6.247183568811728,IC50=566nM
2o4z,2.1,2007,6.247183568811728,Ki=566nM
3wf9,2.04,2014,6.246416941107094,IC50=567nM
4bcp,2.26,2013,6.245651664288981,Ki=568nM
6i61,1.65,2019,6.244887733604929,Kd=569.0nM
2fai,2.1,2006,6.2441251443275085,Ki=570nM
2qyn,1.57,2008,6.2441251443275085,IC50=0.57uM
6qs5,1.96,2019,6.2441251443275085,IC50=0.57uM
5lwd,1.23,2016,6.2441251443275085,Kd=0.57uM
5etv,1.72,2016,6.2441251443275085,Kd=0.57uM
1xn0,2.31,2004,6.2441251443275085,IC50=0.57uM
1tow,2.0,2004,6.2441251443275085,IC50=0.57uM
5q1i,1.95,2017,6.2441251443275085,IC50=0.57uM
3fqh,2.26,2009,6.2441251443275085,IC50=0.57uM
5ais,1.85,2015,6.2441251443275085,Kd=0.57uM
6ar4,1.69,2018,6.24184537803261,IC50=0.573uM
6eir,2.4,2018,6.2403321553103694,Ki=575nM
6fjm,2.1,2018,6.239577516576788,Kd=576nM
1ym1,1.12,2005,6.238072161579471,Ki=0.578uM
5mat,2.07,2017,6.236572006437063,IC50=0.58uM
3vh9,1.29,2012,6.236572006437063,Ki=0.58uM
6bil,2.4,2018,6.236572006437063,IC50=0.58uM
1hnn,2.4,2001,6.236572006437063,Ki=0.58uM
2gg3,1.45,2006,6.236572006437063,IC50=0.58uM
3o8h,1.9,2010,6.236572006437063,IC50=580nM
6hh3,1.82,2018,6.236572006437063,Ki=0.58uM
3iu8,1.85,2010,6.236572006437063,IC50=0.58uM
5ybe,2.11,2017,6.236572006437063,Kd=0.58uM
2vx0,2.1,2008,6.236572006437063,Kd=0.58uM
4iqu,2.4,2013,6.236572006437063,IC50=0.58uM
3wd2,2.2,2013,6.236572006437063,IC50=0.58uM
4s3f,1.7,2015,6.236572006437063,IC50=580nM
3waw,1.95,2013,6.236572006437063,IC50=580nM
6q9w,1.55,2019,6.236572006437063,IC50=580nM
5wa8,1.3,2017,6.231361898752386,Kd=0.587uM
4w9j,2.2,2014,6.230622673923862,Kd=0.588uM
5huw,1.95,2016,6.23047497982895,Kd=588.2nM
2e98,1.9,2007,6.229147988357856,IC50=0.59uM
4kii,1.85,2013,6.229147988357856,Kd=0.59uM
5ett,1.55,2016,6.229147988357856,Kd=0.59uM
6qr4,1.52,2019,6.229147988357856,Kd=0.59uM
3wzq,1.7,2015,6.229147988357856,Kd=0.59uM
5gmv,2.25,2017,6.229147988357856,Kd=0.59uM
3fr2,2.2,2009,6.229147988357856,IC50=0.59uM
4ikr,1.78,2013,6.229147988357856,IC50=0.59uM
1m7d,2.3,2003,6.229147988357856,Kd=0.59uM
5y12,1.75,2018,6.229147988357856,Ki=0.59uM
6g9f,2.35,2019,6.229147988357856,IC50=0.59uM
2qu3,2.0,2008,6.229147988357856,IC50=0.59uM
3dv1,2.1,2009,6.229147988357856,IC50=0.59uM
4u0x,2.03,2014,6.229147988357855,Kd=590nM
3okv,1.45,2011,6.229147988357855,Ki=590nM
5dif,2.09,2015,6.229147988357855,Kd=590nM
3s3v,1.53,2011,6.226945306635737,Ki=593nM
4l2f,2.05,2013,6.22548303427145,IC50=595nM
5hu0,1.83,2016,6.22548303427145,Ki=595nM
6aud,2.02,2017,6.2247537402597635,IC50=0.596uM
1xb7,2.5,2004,6.221848749616356,Kd=0.6uM
3e9i,2.2,2009,6.221848749616356,Ki=0.6uM
1gi6,1.49,2002,6.221848749616356,Ki=0.60uM
1l8g,2.5,2002,6.221848749616356,Ki=0.6uM
2b53,2.0,2005,6.221848749616356,IC50=0.6uM
3hvc,2.1,2009,6.221848749616356,IC50=600nM
3g2s,1.7,2009,6.221848749616356,Kd=0.6uM
4kxl,1.69,2014,6.221848749616356,Kd=0.6uM
3h0w,1.81,2009,6.221848749616356,IC50=600nM
3acl,2.35,2010,6.221848749616356,Kd=0.6uM
4bqg,1.9,2013,6.221848749616356,Kd=0.60uM
4mjo,2.4,2013,6.221848749616356,Kd=0.60uM
4b14,1.5,2012,6.221848749616356,IC50=0.60uM
4nja,2.2,2014,6.221848749616356,Kd=600nM
3lpp,2.15,2010,6.221848749616356,Ki=0.60uM
2xda,1.85,2010,6.221848749616356,Ki=0.6uM
6eiz,1.85,2018,6.221848749616356,Ki=0.6uM
4m0e,2.0,2013,6.221848749616356,Ki=0.6uM
5u69,1.28,2017,6.221848749616356,Ki=600nM
2ze1,2.2,2008,6.221848749616356,IC50=0.6uM
4j5b,2.01,2014,6.221848749616356,IC50=0.6uM
3pb3,1.9,2010,6.221848749616356,Kd=0.6uM
2o7e,1.75,2007,6.221848749616356,Ki=0.6uM
3p2e,1.68,2010,6.221848749616356,Kd=0.6uM
3ipa,1.55,2010,6.221848749616356,Kd=0.6uM
3pd9,2.1,2010,6.221848749616356,Ki=600nM
6gjn,1.7,2018,6.221848749616356,Kd=0.6uM
2y07,2.4,2011,6.221848749616356,Kd=0.6uM
4yv5,1.9,2015,6.221848749616356,Kd=0.6uM
2ye9,2.2,2011,6.221848749616356,IC50=0.6uM
6hgi,1.52,2019,6.221848749616356,Kd=0.6uM
6m8w,1.1,2018,6.221848749616356,Ki=600nM
3o0g,1.95,2011,6.221848749616356,Ki=0.6uM
2r3o,1.8,2008,6.221848749616356,IC50=600nM
4e5d,2.2,2012,6.221848749616356,IC50=0.6uM
4mdn,1.91,2013,6.221848749616356,Ki=0.6uM
2g6p,1.9,2006,6.221848749616356,IC50=0.6uM
3ip5,1.35,2010,6.221848749616356,Kd=0.6uM
3s9z,1.79,2012,6.221848749616356,IC50=0.6uM
3s1y,1.4,2011,6.221848749616356,IC50=0.6uM
6e8x,1.6,2019,6.218244625347531,Kd=605nM
3l5f,1.7,2010,6.218244625347531,IC50=605nM
2viz,1.6,2008,6.218244625347531,IC50=605nM
4anq,1.76,2013,6.218244625347531,IC50=605nM
6hbn,1.59,2019,6.2168113089247425,IC50=607nM
5uqx,2.23,2017,6.214670164989233,IC50=0.61uM
5fqv,1.74,2016,6.214670164989233,IC50=610nM
3wiy,2.15,2013,6.214670164989233,IC50=0.61uM
5h5r,1.2,2016,6.214670164989233,Kd=0.61uM
5v7t,2.3,2017,6.214670164989233,IC50=610nM
5ou3,1.6,2018,6.214670164989233,Ki=0.61uM
2uzl,2.4,2007,6.214670164989233,IC50=0.61uM
3bun,2.0,2008,6.214670164989233,Kd=0.61uM
5ttf,1.72,2016,6.214670164989233,Kd=610nM
4mul,1.75,2014,6.214670164989233,Kd=610nM
4ir5,1.7,2013,6.214670164989233,IC50=0.61uM
4jwr,2.35,2013,6.214670164989233,IC50=0.61uM
3hlo,1.6,2011,6.214670164989233,Kd=0.61uM
4i0d,1.91,2013,6.214670164989233,IC50=0.61uM
2ykj,1.46,2011,6.214670164989233,IC50=0.61uM
4bgm,2.4,2014,6.214670164989233,IC50=0.61uM
4z6h,1.8,2015,6.213248577854439,Kd=612nM
4deh,2.0,2012,6.213248577854439,IC50=612nM
6h4v,2.15,2019,6.212539525481585,IC50=0.613uM
3q4j,2.3,2011,6.212539525481585,Kd=613nM
2zm3,2.5,2008,6.211831628858833,Kd=0.614uM
3n0h,1.92,2011,6.209714835966758,Ki=617nM
5vyy,1.79,2018,6.2076083105017466,Kd=0.62uM
3m55,1.55,2010,6.2076083105017466,Kd=0.62uM
3vid,2.3,2012,6.2076083105017466,IC50=620nM
3sug,1.8,2012,6.2076083105017466,Ki=620nM
1njf,2.3,2003,6.2076083105017466,Kd=0.62uM
4ymb,1.93,2015,6.2076083105017466,Ki=0.62uM
4hmh,2.3,2012,6.2076083105017466,IC50=0.62uM
4lp9,1.35,2014,6.2076083105017466,IC50=0.62uM
3i7i,2.21,2009,6.2076083105017466,IC50=620nM
3s8n,1.71,2011,6.2076083105017466,Kd=0.62uM
5ygf,1.7,2018,6.2076083105017466,Kd=0.62uM
4ht6,1.9,2013,6.2076083105017466,Kd=620nM
4eyj,2.1,2012,6.2076083105017466,IC50=620nM
3lmp,1.9,2010,6.2076083105017466,IC50=0.62uM
5m53,1.9,2016,6.2076083105017466,IC50=0.62uM
4cg9,1.83,2014,6.2076083105017466,Kd=0.62uM
3pkb,1.25,2011,6.2076083105017466,IC50=620nM
5en3,1.25,2016,6.2076083105017466,Kd=620nM
5y8z,1.84,2018,6.2076083105017466,IC50=0.62uM
5ktu,1.38,2016,6.2076083105017466,IC50=0.62uM
4ad2,2.1,2012,6.204119982655925,Kd=625nM
4is6,2.5,2013,6.202732459169283,IC50=627nM
4k6i,2.1,2013,6.201349354554731,Kd=0.629uM
4b72,1.6,2013,6.200659450546418,IC50=0.63uM
1sqt,1.9,2004,6.200659450546418,Ki=0.63uM
5ukl,2.15,2017,6.200659450546418,IC50=0.63uM
2gmv,2.3,2007,6.200659450546418,IC50=0.63uM
3p9t,2.02,2011,6.200659450546418,Kd=0.63uM
4bw4,1.67,2013,6.200659450546418,IC50=0.63uM
1wbs,1.8,2005,6.200659450546418,IC50=0.63uM
5z1t,1.42,2019,6.200659450546418,IC50=0.63uM
2qrp,1.86,2008,6.200659450546418,Ki=0.63uM
4ufi,2.4,2015,6.200659450546418,Ki=630nM
6eea,1.63,2018,6.200659450546418,Ki=0.63uM
1jif,1.6,2002,6.200659450546418,Kd=630nM
6afi,1.65,2018,6.200659450546418,Kd=0.63uM
4jvq,2.4,2014,6.200659450546418,IC50=0.63uM
1owe,1.6,2003,6.199970640755866,Ki=631nM
6s55,2.09,2019,6.199970640755866,IC50=631nM
2osm,1.6,2008,6.199970640755866,Ki=0.631uM
3h0s,2.43,2010,6.1979107421182675,IC50=634nM
5gub,1.78,2017,6.197226274708024,IC50=0.635uM
3fzt,1.95,2009,6.195860567664649,IC50=637nM
6p8y,2.31,2019,6.195179321278838,IC50=0.638uM
2aj8,2.11,2006,6.195179321278838,Ki=638nM
3nf3,2.4,2010,6.195111255377609,Ki=638.1nM
6fu4,2.45,2018,6.1944991418416,Kd=639nM
2p98,1.7,2007,6.1938200260161125,IC50=0.64uM
1tpz,2.0,2004,6.1938200260161125,Kd=0.64uM
5svx,1.56,2016,6.1938200260161125,Kd=0.64uM
2bt9,0.94,2005,6.1938200260161125,Kd=0.64uM
3u5l,1.39,2011,6.1938200260161125,Kd=0.64uM
3vjs,1.93,2012,6.1938200260161125,IC50=0.64uM
5c84,2.36,2015,6.1938200260161125,IC50=0.64uM
4r8y,1.9,2014,6.1938200260161125,Ki=0.64uM
4i4f,1.75,2013,6.1938200260161125,IC50=0.64uM
1tq4,1.95,2004,6.1938200260161125,Kd=0.64uM
4zx5,1.95,2016,6.1938200260161125,Ki=0.64uM
1iy7,2.0,2003,6.1938200260161125,Ki=0.64uM
2qbu,2.1,2008,6.1904402853647325,Kd=0.645uM
5l2t,2.37,2016,6.187086643357144,Kd=650nM
3v8s,2.29,2012,6.187086643357144,IC50=0.65uM
3qtw,1.85,2012,6.187086643357144,IC50=0.65uM
4wrb,1.81,2015,6.187086643357144,Ki=0.65uM
4umu,2.02,2014,6.187086643357144,IC50=0.65uM
5u0z,2.29,2017,6.187086643357144,Kd=0.65uM
3fr4,2.16,2009,6.187086643357144,IC50=0.65uM
2xd6,2.2,2010,6.187086643357144,IC50=0.65uM
1v2k,2.0,2004,6.187086643357144,Ki=0.65uM
5aiv,2.04,2015,6.187086643357144,Kd=0.65uM
4dma,2.3,2012,6.187086643357144,Kd=0.65uM
3dwb,2.38,2008,6.187086643357144,IC50=0.65uM
5nvc,1.6,2018,6.187086643357144,IC50=650nM
3zcw,1.69,2013,6.187086643357144,Kd=0.65uM
6imo,1.55,2019,6.187086643357144,IC50=0.65uM
2qyl,1.95,2008,6.187086643357144,IC50=0.65uM
1dx6,2.3,2000,6.185752404268079,IC50=652nM
2c3j,2.1,2005,6.18111458540599,Ki=0.659uM
2vti,2.0,2008,6.180456064458132,IC50=660nM
3wff,2.05,2013,6.180456064458132,IC50=660nM
3amb,2.25,2011,6.180456064458132,Ki=0.66uM
4nmx,1.85,2013,6.180456064458132,Kd=0.66uM
5nwg,1.4,2018,6.180456064458132,IC50=660nM
3c8a,1.52,2008,6.180456064458132,Ki=660nM
3w9r,1.9,2014,6.180456064458132,Kd=0.66uM
3eu7,2.2,2009,6.180456064458132,Kd=0.66uM
1ke9,2.0,2002,6.180456064458132,IC50=660nM
2qhm,2.0,2008,6.180456064458132,Kd=660nM
1xhy,1.85,2005,6.1791420105603,Ki=662nM
5km1,1.65,2017,6.178486471595227,Kd=0.663uM
5wou,1.55,2018,6.1778319206319825,Kd=664nM
4q6e,1.12,2014,6.175874166083451,Kd=0.667uM
4ju7,2.2,2013,6.173925197299173,IC50=0.67uM
4ju6,2.2,2013,6.173925197299173,IC50=0.67uM
4pfu,2.05,2014,6.173925197299173,Kd=0.67uM
3owl,2.1,2010,6.173925197299173,IC50=670nM
4fht,2.15,2013,6.173925197299173,Kd=0.67uM
1d6v,2.0,2000,6.173925197299173,Kd=670nM
5fnt,1.79,2016,6.173925197299173,Kd=0.67uM
6h1h,1.54,2018,6.173925197299173,IC50=0.67uM
6r8l,1.64,2019,6.173925197299173,Kd=0.670uM
4b9k,2.0,2012,6.173925197299173,Ki=0.67uM
6s88,1.59,2019,6.173925197299173,IC50=0.67uM
4ikt,1.6,2013,6.173925197299173,IC50=0.67uM
4dfl,1.98,2012,6.173925197299173,IC50=0.67uM
4bpi,1.98,2014,6.173925197299173,IC50=670nM
3hk1,1.7,2009,6.173925197299173,Ki=0.67uM
2va6,2.5,2007,6.173925197299173,IC50=0.67uM
5xn3,1.34,2017,6.1732774798310075,Kd=671nM
5ddf,1.66,2015,6.17134010346468,IC50=674nM
1k1o,2.0,2001,6.170696227168975,Ki=675nM
3bkl,2.18,2008,6.168130225719499,Ki=0.679uM
5tzh,1.6,2017,6.168130225719499,IC50=0.679uM
1ndy,2.0,2003,6.167491087293763,Ki=680nM
4c68,1.38,2014,6.167491087293763,IC50=0.68uM
3hp2,2.15,2009,6.167491087293763,IC50=0.68uM
1okv,2.4,2003,6.167491087293763,IC50=0.68uM
1yc1,1.7,2005,6.167491087293763,Kd=680nM
6iil,2.2,2018,6.167491087293763,IC50=0.68uM
3oik,1.5,2011,6.167491087293763,Ki=680nM
4aq4,1.8,2012,6.167491087293763,Kd=0.68uM
3lpg,2.42,2010,6.164943898279883,Ki=684nM
2i4j,2.1,2007,6.164436248330903,Kd=684.8nM
4ktu,1.35,2014,6.164309428507575,Kd=0.685uM
6ugp,1.31,2019,6.163992540874468,Ki=685.5nM
5h0h,1.72,2017,6.163675884293248,IC50=686nM
6mkq,1.9,2019,6.163675884293248,Kd=0.686uM
5z1s,1.42,2019,6.161150909262744,IC50=0.69uM
2e99,2.0,2007,6.161150909262744,IC50=0.69uM
4zro,2.06,2015,6.161150909262744,IC50=0.69uM
4o04,1.82,2014,6.161150909262744,Ki=0.69uM
6md4,2.24,2019,6.161150909262744,Kd=0.69uM
5nwi,2.35,2017,6.161150909262744,Kd=0.69uM
3m89,2.0,2010,6.161150909262744,Kd=0.69uM
4b6c,2.2,2013,6.161150909262744,IC50=0.69uM
6h4u,2.21,2019,6.159266765388193,IC50=0.693uM
2evm,1.7,2006,6.159266765388193,IC50=0.693uM
4o37,1.4,2014,6.158640529545145,Kd=694nM
5f2k,1.6,2015,6.15676722190199,Kd=697nM
6mu3,2.33,2018,6.154901959985743,Kd=0.7uM
2z9g,1.86,2007,6.154901959985743,Ki=0.7uM
3bh3,2.1,2008,6.154901959985743,Ki=0.7uM
6eq3,1.8,2018,6.154901959985743,Kd=0.7uM
5k4z,1.64,2016,6.154901959985743,Kd=0.7uM
2zdz,2.0,2008,6.154901959985743,IC50=0.7uM
5fah,1.1,2016,6.154901959985743,IC50=0.7uM
3lkz,2.0,2010,6.154901959985743,IC50=0.7uM
5wkl,1.85,2018,6.154901959985743,IC50=0.7uM
3rm8,1.8,2011,6.154901959985743,IC50=0.7uM
2gfs,1.75,2006,6.154901959985743,IC50=0.7uM
1zs0,1.56,2006,6.154901959985743,Ki=700nM
4kzl,2.0,2013,6.154901959985743,IC50=700nM
3ktr,1.7,2010,6.154901959985743,Kd=0.7uM
2y9q,1.55,2012,6.154901959985743,Kd=0.7uM
2y4s,2.1,2011,6.154901959985743,Kd=0.7uM
3qxd,2.3,2011,6.154901959985743,Kd=0.7uM
2wtj,2.1,2009,6.154901959985743,IC50=0.7uM
3fpd,2.4,2009,6.154901959985743,IC50=0.7uM
3arw,1.5,2011,6.154901959985743,Kd=0.7uM
2y1g,1.95,2011,6.154901959985743,IC50=0.7uM
5agj,2.0,2015,6.154901959985743,Kd=0.7uM
6p7p,1.67,2019,6.154901959985743,Kd=0.7uM
6oie,2.08,2019,6.154901959985743,Kd=0.7uM
4r5v,2.1,2014,6.154901959985743,Ki=0.7uM
5lyw,1.69,2017,6.154901959985743,IC50=0.7uM
2bz5,1.9,2005,6.154901959985743,IC50=0.7uM
4f6u,2.1,2013,6.154901959985743,Kd=0.70uM
5lub,2.1,2017,6.154901959985743,IC50=0.7uM
1u0g,1.7,2004,6.154901959985743,Ki=0.7uM
5wxh,1.3,2017,6.154901959985743,Kd=0.7uM
5dit,2.25,2015,6.154901959985743,Ki=0.7uM
3v4x,1.95,2012,6.154901959985743,Ki=700nM
5nwc,1.5,2018,6.154901959985743,IC50=700nM
5ftg,1.45,2016,6.154901959985743,Kd=0.7uM
5etp,1.05,2016,6.154901959985743,Kd=0.7uM
1e02,2.15,2000,6.154901959985743,IC50=0.7uM
4p4j,1.66,2015,6.154901959985743,IC50=700nM
1w6r,2.05,2004,6.153662887870195,IC50=702nM
1w76,2.3,2004,6.153662887870195,IC50=702nM
6g98,2.47,2018,6.1487416512809245,Kd=710nM
6aec,1.72,2019,6.1487416512809245,Kd=0.71uM
6qra,1.71,2019,6.1487416512809245,Kd=710nM
3r7n,2.33,2011,6.1487416512809245,IC50=710nM
3r7b,1.8,2011,6.1487416512809245,IC50=710nM
2z4y,2.1,2008,6.1487416512809245,IC50=0.71uM
3l3x,1.55,2010,6.1487416512809245,IC50=0.71uM
5v41,2.05,2017,6.1487416512809245,IC50=0.71uM
4mpc,1.7,2014,6.148130399270234,Kd=711nM
4hnf,2.07,2012,6.148130399270234,IC50=711nM
4exh,2.0,2012,6.147520006363144,Ki=712nM
2xck,2.3,2010,6.146910470148135,IC50=713nM
2r75,1.4,2008,6.146301788223826,Kd=714nM
6guk,1.3,2018,6.145693958198919,Kd=715nM
2c97,2.0,2006,6.142667503568732,Kd=0.72uM
2fqt,1.79,2006,6.142667503568732,Ki=0.72uM
4umt,1.98,2014,6.142667503568732,IC50=0.72uM
5ar0,1.9,2016,6.142667503568732,Kd=0.72uM
5nk9,1.59,2017,6.140261433802853,Kd=724nM
3pz1,1.95,2011,6.140261433802853,IC50=724nM
3pz2,2.35,2011,6.140261433802853,IC50=724nM
4zx1,1.5,2015,6.139661993429006,Ki=725nM
3kme,1.85,2009,6.139661993429006,Ki=725nM
2c6k,1.9,2005,6.136677139879544,IC50=0.73uM
4rt1,1.7,2015,6.136677139879544,Kd=0.73uM
4pyx,1.8,2015,6.136677139879544,Kd=730nM
6rvf,2.07,2019,6.136677139879544,Ki=730nM
2zym,1.8,2009,6.136677139879544,Kd=0.73uM
5u49,2.22,2017,6.136677139879544,Kd=0.73uM
4mk2,1.85,2013,6.136677139879544,IC50=0.73uM
4q18,2.0,2014,6.133712660915805,Ki=735nM
5alo,2.0,2015,6.131943638176958,IC50=0.738uM
3fej,2.01,2009,6.130768280269024,IC50=0.74uM
3sm0,1.57,2012,6.130768280269024,Ki=740nM
6j72,2.2,2019,6.130768280269024,Kd=0.74uM
